Unnamed: 0,book_id,cover_image_uri,book_title,book_details,format,publication_info,authorlink,author,num_pages,genres,num_ratings,num_reviews,average_rating,rating_distribution,genre_rank
15062,42115981,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1590592497i/42115981.jpg,Loveless,"It was all sinking in. I’d never had a crush on anyone. No boys, no girls, not a single person I had ever met. What did that mean?Georgia has never been in love, never kissed anyone, never even had a crush – but as a fanfic-obsessed romantic she’s sure she’ll find her person one day.As she starts university with her best friends, Pip and Jason, in a whole new town far from home, Georgia’s ready to find romance, and with her outgoing roommate on her side and a place in the Shakespeare Society, her ‘teenage dream’ is in sight.But when her romance plan wreaks havoc amongst her friends, Georgia ends up in her own comedy of errors, and she starts to question why love seems so easy for other people but not for her. With new terms thrown at her – asexual, aromantic – Georgia is more uncertain about her feelings than ever.Is she destined to remain loveless? Or has she been looking for the wrong thing all along?This wise, warm and witty story of identity and self-acceptance sees Alice Oseman on towering form as Georgia and her friends discover that true love isn’t limited to romance.","['433 pages, Paperback']","['First published July 9, 2020']",https://www.goodreads.com/author/show/7789423.Alice_Oseman,Alice Oseman,['433'],"Contemporary, Audiobook, Young Adult, Romance, Fiction, Other",102158,18321,4.21,"{'5': '46,055', '4': '36,777', '3': '14,971', '2': '3,453', '1': '902'}",433
1489,16790,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1682792067i/16790.jpg,Smoke and Mirrors: Short Fiction and Illusions,"In the deft hands of Neil Gaiman, magic is no mere illusion... and anything is possible. In this, Gaiman's first book of short stories, his imagination and supreme artistry transform a mundane world into a place of terrible wonders -- a place where an old woman can purchase the Holy Grail at a thrift store, where assassins advertise their services in the Yellow Pages under ""Pest Control,"" and where a frightened young boy must barter for his life with a mean-spirited troll living beneath a bridge by the railroad tracks. Explore a new reality -- obscured by smoke and darkness, yet brilliantly tangible -- in this extraordinary collection of short works by a master prestidigitator. It will dazzle your senses, touch your heart, and haunt your dreams.","['365 pages, Mass Market Paperback']","['First published November 1, 1998']",https://www.goodreads.com/author/show/1221698.Neil_Gaiman,Neil Gaiman,['365'],"Horror, Science Fiction, Fantasy, Fiction, Other",72066,3553,4.02,"{'5': '23,700', '4': '29,863', '3': '15,124', '2': '2,737', '1': '642'}",433
4951,152057,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348844872i/152057.jpg,All Men Are Mortal,"When the beautiful, ambitious actress Regina takes Fosca into her life and learns his amazing truth, she is obsessed with the thought that in his memory her performances will live forever. But, as he recounts the story of his immortal existence over more than six centuries, as she learns of his involvement in some of the most significant events in history and how human hope and love have withered in him, she finally understands the implications for him and for love.","['352 pages, Paperback']","['First published December 17, 1946']",https://www.goodreads.com/author/show/5548.Simone_de_Beauvoir,Simone de Beauvoir,['352'],"Literature, Classics, Fiction, Other",6287,611,4.12,"{'5': '2,574', '4': '2,278', '3': '1,096', '2': '280', '1': '59'}",433
5987,284440,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1334279051i/284440.jpg,Skulduggery Pleasant,"Meet Skulduggery Pleasant,Ace Detective,Snappy Dresser,Razor–tongued Wit,Crackerjack Sorcerer,and Walking, Talking, Fire-throwing Skeleton,—as well as ally, protector, and mentor of Stephanie Edgley, a very unusual and darkly talented twelve-year-old.These two alone must defeat an all-consuming ancient evil.The end of the world?Over his dead body.","['392 pages, Hardcover']","['First published April 3, 2007']",https://www.goodreads.com/author/show/165168.Derek_Landy,Derek Landy,['392'],"Mystery, Young Adult, Fantasy, Fiction, Other",67060,5442,4.18,"{'5': '30,880', '4': '22,191', '3': '10,461', '2': '2,425', '1': '1,103'}",433
10333,4652415,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266861533i/4652415.jpg,The Guaymas Chronicles: La Mandadera,"This memoir of a young gringo's assimilation into the exotic street life of a bustling port on Mexico's Sea of Cortez is an eye-opening account of the area's working-class life. After months of anthropological field work in late 1960s Ecuador, David Stuart returns to Guaymas with broken bones and a broken heart, finding comfort in the cafés and nightspots along the waterfront. There he reveals his failings to people whose lingua franca is the simple wisdom of listening and understanding. The loyal barmen and taxi drivers adopt him into their tight-knit circle, helping him ride out the devastation of betrayal by a woman who is carrying another man's child. Dubbed El Güero (""Whitey"") on the street, Stuart drifts into la movida, the Mexican world of hustlers, politicians, police officials, businessmen, and street urchins. In a 1970 Mexico where a $500 bribe and a two-year wait might get you a telephone, he needs help. A headstrong shoeshine girl, Lupita, becomes his mandadera (messenger) and then his confidante and junior business partner, working her magic by bribing customs officials and making deals for tires, fans, blenders, and other fayuca (contraband). A scrawny eleven-year-old, she is not just street-brilliant but complicated and utterly fascinating. This vivid, haunting portrait of a world many Americans have visited but few understand, is a unique examination of what Mexico means to one American and what America means to the everyday Mexican people who surround and protect him.","['408 pages, Hardcover']","['First published August 15, 2003']",https://www.goodreads.com/author/show/240502.David_E_Stuart,David E. Stuart,['408'],Nonfiction,62,18,4.31,"{'5': '32', '4': '19', '3': '10', '2': '0', '1': '1'}",433
15131,43524300,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547066854i/43524300.jpg,Take My Heart,"After being arrested for a crime he didn’t commit, Bronson, a dark, stormy figure, is driven to take revenge on the person responsible. Apart from clearing his name, his other mission is also to find his real parents. Ava is not only dating the guy responsible for Bronson’s incarceration but is also employed by a wealthy loner, who has a heart trapped in secrets, some of which relate back to Bronson. Driven by revenge, Bronson seduces Ava, who, captivated by his considerable masculinity and brooding aura, finds herself unable to resist his charms. And while he attempts to quash desire, Bronson soon finds himself falling hard for the sassy-spirited Ava, which only complicates things considering that was never his intention. Adopted at the age of five, Bronson unravels hidden secrets about his beginnings stored away in a penthouse on Fifth Avenue guarded by Ava’s eccentric employer.Conflict soon sets in, and a mystery starts to take shape, for it seems as though history’s repeating itself.Is Ava and Bronson’s connection a setup? The answer to this turns out to be far more complicated than either of them could have imagined. Just as Bronson surrenders to his heart’s desire, he stumbles upon a gruesome clue to his birth hidden in a closet, which opens up all kinds of questions. Mainly… was his meeting Ava a coincidence, or a plot to lure him there in the first place? In this intense and gripping romantic suspense, the reader is swept into a whirlpool of adventure as the pair battle with trust issues and suspended disbeliefs, while their chemistry proves so off the charts, they can’t take their hands off each other. Since at the core of this story is love, of the eternal nature.","['289 pages, Kindle Edition']","['Published January 8, 2019']",https://www.goodreads.com/author/show/17259321.J_J_Sorel,J.J. Sorel,['289'],"Novels, Contemporary, Other",291,29,4.16,"{'5': '146', '4': '84', '3': '36', '2': '13', '1': '12'}",433
12413,12908877,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1335240840i/12908877.jpg,Until I Die,"Kate and Vincent have overcome the odds and at last they are together in Paris, the city of lights and love.As their romance deepens there’s one question they can’t ignore: How are they supposed to be together if Vincent can’t resist sacrificing himself to save others? Although Vincent promises that he’ll do whatever it takes to lead a normal life with Kate, will that mean letting innocent people die? When a new and surprising enemy reveals itself, Kate realizes that even more may be at stake—and that Vincent’s immortality is in jeopardy.In Die for Me, Amy Plum created a captivating paranormal mythology with immortal revenants and a lush Paris setting. Until I Die is poised to thrill readers with more heart-pounding suspense, spellbinding romance, and a cliff-hanger ending that will leave them desperate for the third and final novel in the series.","['353 pages, Hardcover']","['First published May 8, 2012']",https://www.goodreads.com/author/show/3353516.Amy_Plum,Amy Plum,['353'],"Paranormal, Young Adult, Romance, Fantasy, Other",28823,2062,4.16,"{'5': '13,029', '4': '9,275', '3': '4,945', '2': '1,193', '1': '381'}",433
4248,103815,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390277896i/103815.jpg,Among the Enemy,"HIDE OR FIGHT?Matthias, an illegal third child, is caught in the cross fire between rebels and the Population Police. When he unwittingly saves a Population Police officer, Matthias is brought to Population Police headquarters to train as an officer himself. There he meets Nina, another third-born who enlists his help in a plot to undermine the Population Police. But Matthias is under constant scrutiny, and he has no idea whom he can trust. What can one boy do against a wicked bureaucracy?","['240 pages, Paperback']","['First published May 17, 2005']",https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix,Margaret Peterson Haddix,['240'],"Science Fiction, Childrens, Young Adult, Fantasy, Fiction, Other",19565,697,4.16,"{'5': '8,196', '4': '7,001', '3': '3,720', '2': '544', '1': '104'}",433
14973,40881903,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532093846i/40881903.jpg,Unparalleled,"Waking up in a strange house, with no memory of how or why he is there, Stuart Milton finds his life has changed beyond recognition. His pregnant wife is missing, but his only living relative, his brother, is incapable of substantiating his claim. Lost in a world of confusion that is spiralling out of his control, Stuart finds temporary salvation in a psychiatrist assigned to his case. Meanwhile, peculiar events across the world lead a team of Oxford scientists to develop top secret technology that will change the future of humanity. Betrayed by double agents, the race to control this technology endangers the lives of all involved, which unwittingly includes Stuart and his psychiatrist. This enthralling journey takes Stuart to the edge of sanity, culminating in an unparalleled climax of kidnapping, betrayal and murder.","['287 pages, Kindle Edition']","['First published July 24, 2018']",https://www.goodreads.com/author/show/18243438.D_S_Smith,D.S.   Smith,['287'],"Thriller, Novels, Science Fiction, Mystery, Contemporary, Fiction, Other",4802,187,4.13,"{'5': '2,009', '4': '1,964', '3': '409', '2': '279', '1': '141'}",433
3771,84136,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348332807i/84136.jpg,Fantasy Lover,"Cursed into an eternity of slavery by his own brother, Julian of Macedon has spent centuries in hell, where the only respite he knows is measured in a handful of weeks whenever he’s summoned through an arcane spell. With the modern age, those summonings are becoming fewer and fewer, and he lives in fear of the day when they’ll stop for good.Grace Alexander doesn’t believe in much of anything. But when her “psychic” girlfriend talks her into performing the spell as a joke on her birthday, the last thing she ever imagines is it working. But work it does. Now, she finds an ancient Greek general in her living room and trapped in her life for the next month. Worse, they learn too late that part of the spell means Grace will lose her sanity should he return to his captivity.Now it’s a race against time to free him. Something much easier said than done, since it was the ancient gods who cursed him to his fate. And the last thing they want is to see him go free of the punishment the gods believe hedeserves. It’s man against the gods, and a race against time.","['337 pages, Mass Market Paperback']","['First published December 28, 1999']",https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon,Sherrilyn Kenyon,['337'],"Adult, Paranormal, Romance, Fantasy, Other",93168,4275,4.15,"{'5': '44,136', '4': '27,353', '3': '15,408', '2': '4,298', '1': '1,973'}",434
11098,6655491,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347758452i/6655491.jpg,The War of Mists,"She chose to die in her sister's place and yet she lived. Luthiel, just 15 years old, made a brave peace with the dreaded Vyrl of the Vale of Mists. Now she must face an army sent to destroy them. With her companions -- the werewolf Othalas, the dragon Melkion, the sorcerer Mithorden, a Vyrl named Ecthellien, and the elf Vaelros who would love her -- Luthiel races back to the angry faelands to beg forgiveness for monsters. Who, if any, will survive the journey? For the Vale is surrounded by the webs of Widdershae, and the only other path leads to the Red Moon -- where an ancient evil waits in the flames. Beyond the Vale, the home she left is not the same. Armies march for vengeance. Powers play their hands in a game of ages. In the sky something evil stirs. Rumors of a dark prophecy. Whispers of a ""Blood Witch."" And signs foretelling an ancient doom terrible enough to destroy worlds.","['364 pages, Paperback']","['First published December 1, 2008']",https://www.goodreads.com/author/show/291916.Robert_Fanney,Robert Fanney,['364'],"Adventure, Young Adult, Fantasy, Other",473,77,4.24,"{'5': '247', '4': '124', '3': '77', '2': '19', '1': '6'}",434
